time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,testing_case,psnr,accuracy
15,v1,v5,40.0,100.0,10.0,1.0,0.5,0.2,14.1938,False,fuzzy_logic_fixed_snr,20.3321,0.9299
15,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,12.4391,False,fuzzy_logic_fixed_snr,18.5776,0.9025
15,v2,v1,20.0,50.09,20.0,0.6,0.2504,0.4,-3.2597,True,fuzzy_logic_fixed_snr,17.0767,0.6484
15,v2,v5,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.5295,0.3314
15,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,9.0007,0.1887
15,v3,v4,20.0,70.06,30.0,0.6,0.3503,0.6,-5.7583,True,fuzzy_logic_fixed_snr,14.7581,0.4619
15,v3,v7,20.0,120.0,20.0,0.6,0.6,0.4,-7.8129,True,fuzzy_logic_fixed_snr,12.6265,0.3664
15,v3,v8,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.5228,0.325
15,v3,v11,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.1431,0.2557
15,v4,v7,40.0,50.09,10.0,1.0,0.2504,0.2,17.7968,False,fuzzy_logic_fixed_snr,23.9325,0.9682
15,v4,v3,40.0,70.06,30.0,1.0,0.3503,0.6,14.2417,False,fuzzy_logic_fixed_snr,20.3793,0.9334
15,v4,v8,40.0,80.0,40.0,1.0,0.4,0.8,12.9691,True,fuzzy_logic_fixed_snr,24.1691,0.9084
15,v4,v11,40.0,120.04,40.0,1.0,0.6002,0.8,10.8544,True,fuzzy_logic_fixed_snr,23.9365,0.8996
15,v4,v12,40.0,190.0,40.0,1.0,0.95,0.8,8.4611,True,fuzzy_logic_fixed_snr,23.533,0.899
16,v1,v2,40.0,30.15,0.0,1.0,0.1507,0.0,22.2486,False,fuzzy_logic_fixed_snr,28.3847,0.9854
16,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,12.6406,False,fuzzy_logic_fixed_snr,18.7786,0.8996
16,v1,v6,40.0,130.03,10.0,1.0,0.6502,0.2,12.8251,False,fuzzy_logic_fixed_snr,18.9643,0.9094
16,v2,v1,20.0,30.15,0.0,0.6,0.1507,0.0,2.2486,False,fuzzy_logic_fixed_snr,8.3875,0.2713
16,v2,v5,20.0,140.03,20.0,0.6,0.7002,0.4,-8.6175,True,fuzzy_logic_fixed_snr,11.7737,0.2865
16,v2,v6,20.0,160.0,10.0,0.6,0.8,0.2,-8.2556,True,fuzzy_logic_fixed_snr,12.1669,0.3213
16,v3,v4,20.0,100.04,40.0,0.6,0.5002,0.8,-8.1962,True,fuzzy_logic_fixed_snr,12.2304,0.3201
16,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7364,0.4867
16,v3,v8,20.0,140.03,0.0,0.6,0.7002,0.0,-5.7547,True,fuzzy_logic_fixed_snr,14.748,0.4861
16,v3,v11,20.0,180.0,10.0,0.6,0.9,0.2,-8.8695,True,fuzzy_logic_fixed_snr,11.5121,0.2563
16,v4,v8,40.0,40.0,40.0,1.0,0.2,0.8,16.5815,True,fuzzy_logic_fixed_snr,24.3732,0.9119
16,v4,v7,40.0,40.11,40.0,1.0,0.2006,0.8,16.5668,True,fuzzy_logic_fixed_snr,24.3751,0.9104
16,v4,v11,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6843,0.926
16,v4,v3,40.0,100.04,40.0,1.0,0.5002,0.8,11.8038,True,fuzzy_logic_fixed_snr,24.054,0.9051
16,v4,v12,40.0,150.0,40.0,1.0,0.75,0.8,9.6931,True,fuzzy_logic_fixed_snr,23.7704,0.8967
17,v1,v2,40.0,30.15,40.0,1.0,0.1507,0.8,18.0548,True,fuzzy_logic_fixed_snr,24.4235,0.9094
17,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9576,0.901
17,v1,v6,40.0,140.03,40.0,1.0,0.7002,0.8,10.0514,True,fuzzy_logic_fixed_snr,23.8164,0.902
17,v2,v1,20.0,30.15,40.0,0.6,0.1507,0.8,-1.9452,True,fuzzy_logic_fixed_snr,18.2214,0.7352
17,v2,v5,20.0,160.03,10.0,0.6,0.8001,0.2,-8.2565,True,fuzzy_logic_fixed_snr,12.1668,0.3033
17,v2,v6,20.0,170.0,0.0,0.6,0.85,0.0,-6.7654,True,fuzzy_logic_fixed_snr,13.7164,0.4062
17,v3,v4,20.0,60.07,0.0,0.6,0.3004,0.0,-1.3443,True,fuzzy_logic_fixed_snr,18.7199,0.7395
17,v3,v7,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7447,0.4895
17,v3,v8,20.0,140.03,10.0,0.6,0.7002,0.2,-7.5609,True,fuzzy_logic_fixed_snr,12.8996,0.351
17,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,-9.6281,True,fuzzy_logic_fixed_snr,10.6469,0.2432
17,v4,v3,40.0,60.07,0.0,1.0,0.3004,0.0,18.6557,False,fuzzy_logic_fixed_snr,24.7929,0.9721
17,v4,v8,40.0,80.0,10.0,1.0,0.4,0.2,15.3567,False,fuzzy_logic_fixed_snr,21.4935,0.9578
17,v4,v7,40.0,80.06,0.0,1.0,0.4003,0.0,17.1593,False,fuzzy_logic_fixed_snr,23.2971,0.9564
17,v4,v11,40.0,110.04,20.0,1.0,0.5502,0.4,12.6386,False,fuzzy_logic_fixed_snr,18.7744,0.8959
17,v4,v12,40.0,190.0,0.0,1.0,0.95,0.0,12.655,True,fuzzy_logic_fixed_snr,24.1436,0.9094
18,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.183,0.9529
18,v1,v5,40.0,100.0,30.0,1.0,0.5,0.6,12.3876,True,fuzzy_logic_fixed_snr,24.117,0.9049
18,v1,v6,40.0,100.04,40.0,1.0,0.5002,0.8,11.8038,True,fuzzy_logic_fixed_snr,24.0501,0.9156
18,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,-3.9521,True,fuzzy_logic_fixed_snr,16.4823,0.6033
18,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,-10.3777,True,fuzzy_logic_fixed_snr,9.698,0.2053
18,v2,v5,20.0,170.03,20.0,0.6,0.8501,0.4,-9.6289,True,fuzzy_logic_fixed_snr,10.5938,0.2396
18,v3,v4,20.0,60.07,10.0,0.6,0.3004,0.2,-3.1505,True,fuzzy_logic_fixed_snr,17.1717,0.6576
18,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,-5.3687,True,fuzzy_logic_fixed_snr,15.1471,0.4877
18,v3,v7,20.0,140.0,20.0,0.6,0.7,0.4,-8.6163,True,fuzzy_logic_fixed_snr,11.7571,0.2852
18,v3,v11,20.0,150.0,10.0,0.6,0.75,0.2,-7.9193,True,fuzzy_logic_fixed_snr,12.5269,0.3365
18,v4,v3,40.0,60.07,10.0,1.0,0.3004,0.2,16.8495,False,fuzzy_logic_fixed_snr,22.987,0.9594
18,v4,v8,40.0,70.0,10.0,1.0,0.35,0.2,16.0526,False,fuzzy_logic_fixed_snr,22.1898,0.9643
18,v4,v7,40.0,80.06,10.0,1.0,0.4003,0.2,15.3531,False,fuzzy_logic_fixed_snr,21.4905,0.9418
18,v4,v11,40.0,90.05,0.0,1.0,0.4502,0.0,16.5462,False,fuzzy_logic_fixed_snr,22.6855,0.9543
18,v4,v12,40.0,190.0,30.0,1.0,0.95,0.6,9.0426,True,fuzzy_logic_fixed_snr,23.6415,0.9113
19,v1,v2,40.0,60.07,20.0,1.0,0.3004,0.4,15.793,False,fuzzy_logic_fixed_snr,21.9288,0.9561
19,v1,v5,40.0,130.0,0.0,1.0,0.65,0.0,14.6327,False,fuzzy_logic_fixed_snr,20.7699,0.9318
19,v1,v6,40.0,140.03,10.0,1.0,0.7002,0.2,12.4391,False,fuzzy_logic_fixed_snr,18.5776,0.9023
19,v2,v1,20.0,60.07,20.0,0.6,0.3004,0.4,-4.207,True,fuzzy_logic_fixed_snr,16.2025,0.5816
19,v2,v5,20.0,190.02,20.0,0.6,0.9501,0.4,-10.2084,True,fuzzy_logic_fixed_snr,9.932,0.2236
19,v2,v6,20.0,200.0,30.0,0.6,1.0,0.6,-11.2247,True,fuzzy_logic_fixed_snr,8.6928,0.2146
19,v3,v4,20.0,50.09,30.0,0.6,0.2504,0.6,-4.0094,True,fuzzy_logic_fixed_snr,16.403,0.608
19,v3,v7,20.0,120.0,30.0,0.6,0.6,0.6,-8.5625,True,fuzzy_logic_fixed_snr,11.8197,0.3006
19,v3,v8,20.0,130.03,0.0,0.6,0.6502,0.0,-5.3687,True,fuzzy_logic_fixed_snr,15.1291,0.501
19,v3,v11,20.0,140.0,0.0,0.6,0.7,0.0,-5.7535,True,fuzzy_logic_fixed_snr,14.7492,0.4686
19,v4,v3,40.0,50.09,30.0,1.0,0.2504,0.6,15.9906,False,fuzzy_logic_fixed_snr,22.1267,0.9559
19,v4,v7,40.0,70.06,0.0,1.0,0.3503,0.0,17.854,False,fuzzy_logic_fixed_snr,23.9921,0.9633
19,v4,v8,40.0,80.0,30.0,1.0,0.4,0.6,13.5506,False,fuzzy_logic_fixed_snr,19.6888,0.9221
19,v4,v11,40.0,90.05,30.0,1.0,0.4502,0.6,12.9338,True,fuzzy_logic_fixed_snr,24.1599,0.91
19,v4,v12,40.0,160.0,20.0,1.0,0.8,0.4,10.6878,True,fuzzy_logic_fixed_snr,23.9143,0.9051
20,v1,v2,40.0,40.11,0.0,1.0,0.2006,0.0,20.7607,False,fuzzy_logic_fixed_snr,26.9005,0.974
20,v1,v5,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9611,0.9152
20,v1,v6,40.0,130.03,30.0,1.0,0.6502,0.6,11.0189,True,fuzzy_logic_fixed_snr,23.9633,0.9109
20,v2,v1,20.0,40.11,0.0,0.6,0.2006,0.0,0.7607,False,fuzzy_logic_fixed_snr,6.8996,0.2023
20,v2,v6,20.0,170.0,30.0,0.6,0.85,0.6,-10.3777,True,fuzzy_logic_fixed_snr,9.7079,0.2225
20,v2,v5,20.0,170.03,30.0,0.6,0.8501,0.6,-10.3786,True,fuzzy_logic_fixed_snr,9.7412,0.2119
20,v3,v4,20.0,80.06,30.0,0.6,0.4003,0.6,-6.4531,True,fuzzy_logic_fixed_snr,14.0348,0.4004
20,v3,v8,20.0,130.03,10.0,0.6,0.6502,0.2,-7.1749,True,fuzzy_logic_fixed_snr,13.2982,0.3775
20,v3,v11,20.0,140.0,20.0,0.6,0.7,0.4,-8.6163,True,fuzzy_logic_fixed_snr,11.7595,0.2746
20,v3,v7,20.0,150.0,0.0,0.6,0.75,0.0,-6.1131,True,fuzzy_logic_fixed_snr,14.3667,0.4357
20,v4,v8,40.0,50.0,20.0,1.0,0.25,0.4,16.7496,False,fuzzy_logic_fixed_snr,22.887,0.9525
20,v4,v11,40.0,60.07,10.0,1.0,0.3004,0.2,16.8495,False,fuzzy_logic_fixed_snr,22.9878,0.9617
20,v4,v7,40.0,70.06,30.0,1.0,0.3503,0.6,14.2417,False,fuzzy_logic_fixed_snr,20.3807,0.9344
20,v4,v3,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6862,0.9191
20,v4,v12,40.0,140.0,10.0,1.0,0.7,0.2,12.4403,False,fuzzy_logic_fixed_snr,18.579,0.8945
21,v1,v2,40.0,40.11,30.0,1.0,0.2006,0.6,17.1483,False,fuzzy_logic_fixed_snr,23.2845,0.9564
21,v1,v5,40.0,160.0,0.0,1.0,0.8,0.0,13.5506,True,fuzzy_logic_fixed_snr,24.2206,0.9016
21,v1,v6,40.0,160.03,40.0,1.0,0.8001,0.8,9.3558,True,fuzzy_logic_fixed_snr,23.7073,0.9025
21,v2,v1,20.0,40.11,30.0,0.6,0.2006,0.6,-2.8517,True,fuzzy_logic_fixed_snr,17.4472,0.675
21,v2,v6,20.0,200.0,10.0,0.6,1.0,0.2,-9.4185,True,fuzzy_logic_fixed_snr,10.8648,0.2643
21,v3,v4,20.0,110.04,40.0,0.6,0.5502,0.8,-8.6925,True,fuzzy_logic_fixed_snr,11.6956,0.2803
21,v3,v8,20.0,140.03,40.0,0.6,0.7002,0.8,-9.9486,True,fuzzy_logic_fixed_snr,10.2173,0.2316
21,v3,v7,20.0,150.0,40.0,0.6,0.75,0.8,-10.3069,True,fuzzy_logic_fixed_snr,9.8259,0.208
21,v3,v11,20.0,160.0,10.0,0.6,0.8,0.2,-8.2556,True,fuzzy_logic_fixed_snr,12.1752,0.3137
21,v4,v8,40.0,30.0,0.0,1.0,0.15,0.0,22.2745,False,fuzzy_logic_fixed_snr,28.4129,0.9814
21,v4,v7,40.0,40.11,0.0,1.0,0.2006,0.0,20.7607,False,fuzzy_logic_fixed_snr,26.8966,0.9824
21,v4,v11,40.0,50.09,30.0,1.0,0.2504,0.6,15.9906,False,fuzzy_logic_fixed_snr,22.1286,0.9535
21,v4,v3,40.0,110.04,40.0,1.0,0.5502,0.8,11.3075,True,fuzzy_logic_fixed_snr,23.9947,0.909
21,v4,v12,40.0,130.0,30.0,1.0,0.65,0.6,11.0203,True,fuzzy_logic_fixed_snr,23.9541,0.9104
22,v1,v2,40.0,70.06,10.0,1.0,0.3503,0.2,16.0479,False,fuzzy_logic_fixed_snr,22.1852,0.9516
22,v1,v6,40.0,120.04,10.0,1.0,0.6002,0.2,13.242,False,fuzzy_logic_fixed_snr,19.3787,0.9107
22,v1,v5,40.0,160.0,20.0,1.0,0.8,0.4,10.6878,True,fuzzy_logic_fixed_snr,23.9229,0.9064
22,v2,v1,20.0,70.06,10.0,0.6,0.3503,0.2,-3.9521,True,fuzzy_logic_fixed_snr,16.4591,0.5912
22,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,-7.345,True,fuzzy_logic_fixed_snr,13.1267,0.3676
22,v3,v4,20.0,150.03,10.0,0.6,0.7501,0.2,-7.9203,True,fuzzy_logic_fixed_snr,12.4885,0.3541
22,v3,v11,20.0,170.0,20.0,0.6,0.85,0.4,-9.6281,True,fuzzy_logic_fixed_snr,10.5981,0.2357
22,v3,v8,20.0,180.02,10.0,0.6,0.9001,0.2,-8.8702,True,fuzzy_logic_fixed_snr,11.472,0.2793
22,v3,v7,20.0,190.0,10.0,0.6,0.95,0.2,-9.1512,True,fuzzy_logic_fixed_snr,11.1746,0.2459
22,v4,v11,40.0,20.22,30.0,1.0,0.1011,0.6,20.7173,False,fuzzy_logic_fixed_snr,26.8558,0.974
22,v4,v8,40.0,30.0,20.0,1.0,0.15,0.4,19.4118,False,fuzzy_logic_fixed_snr,25.5499,0.974
22,v4,v7,40.0,40.11,20.0,1.0,0.2006,0.4,17.8979,False,fuzzy_logic_fixed_snr,24.0362,0.9613
22,v4,v12,40.0,100.0,10.0,1.0,0.5,0.2,14.1938,False,fuzzy_logic_fixed_snr,20.3305,0.9406
22,v4,v3,40.0,150.03,10.0,1.0,0.7501,0.2,12.0797,False,fuzzy_logic_fixed_snr,18.2165,0.8926
23,v1,v2,40.0,80.06,30.0,1.0,0.4003,0.6,13.5469,False,fuzzy_logic_fixed_snr,19.6847,0.9146
23,v1,v6,40.0,110.04,30.0,1.0,0.5502,0.6,11.889,True,fuzzy_logic_fixed_snr,24.061,0.9029
23,v1,v5,40.0,140.0,40.0,1.0,0.7,0.8,10.0526,True,fuzzy_logic_fixed_snr,23.8256,0.9049
23,v2,v1,20.0,80.06,30.0,0.6,0.4003,0.6,-6.4531,True,fuzzy_logic_fixed_snr,14.0461,0.4113
23,v2,v6,20.0,190.0,0.0,0.6,0.95,0.0,-7.345,True,fuzzy_logic_fixed_snr,13.1455,0.3729
23,v3,v4,20.0,140.03,40.0,0.6,0.7002,0.8,-9.9486,True,fuzzy_logic_fixed_snr,10.2362,0.2484
23,v3,v11,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,9.0323,0.2107
23,v3,v8,20.0,190.02,40.0,0.6,0.9501,0.8,-11.5395,True,fuzzy_logic_fixed_snr,8.2969,0.173
23,v3,v7,20.0,200.0,0.0,0.6,1.0,0.0,-7.6124,True,fuzzy_logic_fixed_snr,12.82,0.3627
23,v4,v8,40.0,50.0,0.0,1.0,0.25,0.0,19.6124,False,fuzzy_logic_fixed_snr,25.7513,0.973
23,v4,v11,40.0,50.09,10.0,1.0,0.2504,0.2,17.7968,False,fuzzy_logic_fixed_snr,23.9351,0.9662
23,v4,v7,40.0,60.07,40.0,1.0,0.3004,0.8,14.4619,True,fuzzy_logic_fixed_snr,24.2714,0.909
23,v4,v12,40.0,90.0,40.0,1.0,0.45,0.8,12.3553,True,fuzzy_logic_fixed_snr,24.1075,0.9049
23,v4,v3,40.0,140.03,40.0,1.0,0.7002,0.8,10.0514,True,fuzzy_logic_fixed_snr,23.824,0.9
24,v1,v2,40.0,50.09,0.0,1.0,0.2504,0.0,19.603,False,fuzzy_logic_fixed_snr,25.7417,0.9682
24,v1,v6,40.0,140.03,30.0,1.0,0.7002,0.6,10.6329,True,fuzzy_logic_fixed_snr,23.9122,0.9064
24,v1,v5,40.0,180.0,20.0,1.0,0.9,0.4,10.074,True,fuzzy_logic_fixed_snr,23.8218,0.8883
24,v2,v1,20.0,50.09,0.0,0.6,0.2504,0.0,-0.397,False,fuzzy_logic_fixed_snr,5.7362,0.1695
24,v2,v6,20.0,190.0,30.0,0.6,0.95,0.6,-10.9574,True,fuzzy_logic_fixed_snr,9.0225,0.2059
24,v3,v4,20.0,100.04,20.0,0.6,0.5002,0.4,-6.8651,True,fuzzy_logic_fixed_snr,13.6191,0.3947
24,v3,v8,20.0,150.03,30.0,0.6,0.7501,0.6,-9.7265,True,fuzzy_logic_fixed_snr,10.4926,0.248
