time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn
132,v4,v11,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
132,v4,v8,40.0,150.0,0.0,1.0,0.75,0.0,35.6478,False
133,v1,v13,40.0,70.0,20.0,1.0,0.35,0.4,35.8327,False
133,v1,v5,40.0,90.0,0.0,1.0,0.45,0.0,36.0915,False
133,v1,v6,40.0,140.03,20.0,1.0,0.7002,0.4,35.2304,True
133,v1,v9,40.0,250.0,10.0,1.0,1.25,0.2,34.9031,True
133,v1,v10,40.0,300.01,30.0,1.0,1.5001,0.6,34.4437,True
133,v2,v1,20.0,330.01,10.0,0.6,1.6501,0.2,14.6619,True
133,v2,v13,20.0,400.01,10.0,0.6,2.0001,0.2,14.4948,True
133,v2,v5,20.0,420.01,10.0,0.6,2.1001,0.2,14.4524,True
133,v2,v6,20.0,470.0,10.0,0.6,2.35,0.2,14.3548,True
133,v2,v9,20.0,580.01,20.0,0.6,2.9,0.4,13.996,True
133,v3,v15,20.0,20.0,20.0,0.6,0.1,0.4,16.9208,True
133,v3,v4,20.0,20.22,30.0,0.6,0.1011,0.6,16.7862,True
133,v3,v11,20.0,30.0,30.0,0.6,0.15,0.6,16.4437,True
133,v3,v7,20.0,50.0,10.0,0.6,0.25,0.2,16.301,False
133,v3,v19,20.0,120.0,30.0,0.6,0.6,0.6,15.2396,True
133,v4,v15,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
133,v4,v11,40.0,10.44,0.0,1.0,0.0522,0.0,37.9626,False
133,v4,v3,40.0,20.22,30.0,1.0,0.1011,0.6,36.7862,False
133,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,36.5643,False
133,v4,v19,40.0,140.03,0.0,1.0,0.7002,0.0,35.7075,False
134,v1,v13,40.0,50.0,0.0,1.0,0.25,0.0,36.6021,False
134,v1,v5,40.0,90.0,0.0,1.0,0.45,0.0,36.0915,False
134,v1,v6,40.0,120.04,20.0,1.0,0.6002,0.4,35.3642,False
134,v1,v9,40.0,260.0,20.0,1.0,1.3,0.4,34.6929,True
134,v1,v10,40.0,270.02,20.0,1.0,1.3501,0.4,34.6601,True
134,v2,v1,20.0,340.01,0.0,0.6,1.7001,0.0,14.937,True
134,v2,v13,20.0,390.01,0.0,0.6,1.9501,0.0,14.8178,True
134,v2,v5,20.0,430.01,0.0,0.6,2.1501,0.0,14.733,True
134,v2,v6,20.0,460.0,20.0,0.6,2.3,0.4,14.1974,True
134,v2,v9,20.0,600.01,20.0,0.6,3.0,0.4,13.9666,True
134,v3,v15,20.0,40.0,30.0,0.6,0.2,0.6,16.1938,True
134,v3,v4,20.0,50.09,10.0,0.6,0.2504,0.2,16.2995,False
134,v3,v7,20.0,60.0,30.0,0.6,0.3,0.6,15.8416,True
134,v3,v11,20.0,60.0,10.0,0.6,0.3,0.2,16.1427,True
134,v3,v19,20.0,90.0,30.0,0.6,0.45,0.6,15.4895,True
134,v4,v7,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
134,v4,v11,40.0,10.44,0.0,1.0,0.0522,0.0,37.9626,False
134,v4,v15,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
134,v4,v3,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
134,v4,v19,40.0,140.03,20.0,1.0,0.7002,0.4,35.2304,True
135,v1,v13,40.0,50.0,10.0,1.0,0.25,0.2,36.301,False
135,v1,v5,40.0,90.0,10.0,1.0,0.45,0.2,35.7905,False
135,v1,v6,40.0,140.03,30.0,1.0,0.7002,0.6,35.1055,True
135,v1,v9,40.0,280.0,30.0,1.0,1.4,0.6,34.5036,True
135,v1,v10,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
135,v2,v1,20.0,340.01,20.0,0.6,1.7001,0.4,14.4599,True
135,v2,v13,20.0,390.01,10.0,0.6,1.9501,0.2,14.5168,True
135,v2,v5,20.0,430.01,10.0,0.6,2.1501,0.2,14.432,True
135,v2,v6,20.0,480.0,10.0,0.6,2.4,0.2,14.3365,True
135,v2,v9,20.0,620.01,10.0,0.6,3.1,0.2,14.1142,True
135,v3,v19,20.0,60.0,10.0,0.6,0.3,0.2,16.1427,True
135,v3,v4,20.0,60.07,10.0,0.6,0.3004,0.2,16.1416,True
135,v3,v11,20.0,70.0,10.0,0.6,0.35,0.2,16.0088,True
135,v3,v15,20.0,70.0,20.0,0.6,0.35,0.4,15.8327,True
135,v3,v7,20.0,90.0,10.0,0.6,0.45,0.2,15.7905,True
135,v4,v11,40.0,10.44,0.0,1.0,0.0522,0.0,37.9626,False
135,v4,v15,40.0,10.44,30.0,1.0,0.0522,0.6,37.3605,False
135,v4,v7,40.0,30.15,20.0,1.0,0.1507,0.4,36.5643,False
135,v4,v3,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
135,v4,v19,40.0,120.04,0.0,1.0,0.6002,0.0,35.8414,False
136,v1,v13,40.0,60.0,0.0,1.0,0.3,0.0,36.4437,False
136,v1,v5,40.0,100.0,20.0,1.0,0.5,0.4,35.5229,False
136,v1,v6,40.0,170.03,20.0,1.0,0.8501,0.4,35.0618,True
136,v1,v10,40.0,280.02,40.0,1.0,1.4001,0.8,34.4067,True
136,v1,v9,40.0,310.0,30.0,1.0,1.55,0.6,34.4152,True
136,v2,v1,20.0,320.01,30.0,0.6,1.6001,0.6,14.3876,True
136,v2,v13,20.0,380.01,30.0,0.6,1.9001,0.6,14.2383,True
136,v2,v5,20.0,420.01,10.0,0.6,2.1001,0.2,14.4524,True
136,v2,v6,20.0,490.0,10.0,0.6,2.45,0.2,14.3186,True
136,v2,v10,20.0,600.0,10.0,0.6,3.0,0.2,14.1427,True
136,v3,v4,20.0,50.09,20.0,0.6,0.2504,0.4,16.1234,True
136,v3,v11,20.0,60.0,0.0,0.6,0.3,0.0,16.4437,True
136,v3,v19,20.0,70.0,10.0,0.6,0.35,0.2,16.0088,True
136,v3,v15,20.0,90.0,0.0,0.6,0.45,0.0,16.0915,True
136,v3,v7,20.0,100.0,30.0,0.6,0.5,0.6,15.3979,True
136,v4,v11,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
136,v4,v15,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
136,v4,v3,40.0,50.09,20.0,1.0,0.2504,0.4,36.1234,False
136,v4,v7,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
136,v4,v19,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
137,v1,v13,40.0,60.0,20.0,1.0,0.3,0.4,35.9666,False
137,v1,v5,40.0,120.0,10.0,1.0,0.6,0.2,35.5406,False
137,v1,v6,40.0,190.02,10.0,1.0,0.9501,0.2,35.1414,True
137,v1,v2,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
137,v1,v10,40.0,320.01,30.0,1.0,1.6001,0.6,34.3876,True
137,v2,v1,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
137,v2,v13,20.0,350.01,30.0,0.6,1.7501,0.6,14.3098,True
137,v2,v5,20.0,410.01,20.0,0.6,2.0501,0.4,14.2973,True
137,v2,v6,20.0,480.0,20.0,0.6,2.4,0.4,14.1604,True
137,v2,v10,20.0,610.0,40.0,0.6,3.05,0.8,13.7304,True
137,v3,v4,20.0,30.15,0.0,0.6,0.1507,0.0,17.0414,False
137,v3,v11,20.0,60.0,10.0,0.6,0.3,0.2,16.1427,True
137,v3,v7,20.0,70.0,20.0,0.6,0.35,0.4,15.8327,True
137,v3,v19,20.0,80.0,10.0,0.6,0.4,0.2,15.8928,True
137,v3,v15,20.0,90.0,0.0,0.6,0.45,0.0,16.0915,True
137,v4,v3,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
137,v4,v11,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
137,v4,v7,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
137,v4,v15,40.0,60.07,0.0,1.0,0.3004,0.0,36.4426,False
137,v4,v19,40.0,110.04,10.0,1.0,0.5502,0.2,35.6159,False
138,v1,v13,40.0,80.0,40.0,1.0,0.4,0.8,35.4949,True
138,v1,v5,40.0,130.0,40.0,1.0,0.65,0.8,35.0731,True
138,v1,v6,40.0,200.02,30.0,1.0,1.0001,0.6,34.7958,True
138,v1,v2,40.0,300.01,20.0,1.0,1.5001,0.4,34.5686,True
138,v1,v9,40.0,340.0,10.0,1.0,1.7,0.2,34.636,True
138,v2,v1,20.0,300.01,20.0,0.6,1.5001,0.4,14.5686,True
138,v2,v13,20.0,380.01,20.0,0.6,1.9001,0.4,14.3633,True
138,v2,v5,20.0,430.01,20.0,0.6,2.1501,0.4,14.2559,True
138,v2,v6,20.0,500.0,10.0,0.6,2.5,0.2,14.301,True
138,v2,v9,20.0,640.01,10.0,0.6,3.2,0.2,14.0866,True
138,v3,v4,20.0,30.15,0.0,0.6,0.1507,0.0,17.0414,False
138,v3,v11,20.0,70.0,30.0,0.6,0.35,0.6,15.7077,True
138,v3,v7,20.0,90.0,20.0,0.6,0.45,0.4,15.6144,True
138,v3,v15,20.0,90.0,10.0,0.6,0.45,0.2,15.7905,True
138,v3,v19,20.0,90.0,10.0,0.6,0.45,0.2,15.7905,True
138,v4,v3,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
138,v4,v11,40.0,40.11,30.0,1.0,0.2006,0.6,36.1914,False
138,v4,v7,40.0,60.07,20.0,1.0,0.3004,0.4,35.9655,False
138,v4,v15,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
138,v4,v19,40.0,120.04,10.0,1.0,0.6002,0.2,35.5403,False
139,v1,v13,40.0,40.0,30.0,1.0,0.2,0.6,36.1938,False
139,v1,v5,40.0,90.0,20.0,1.0,0.45,0.4,35.6144,False
139,v1,v6,40.0,170.03,10.0,1.0,0.8501,0.2,35.2379,True
139,v1,v2,40.0,320.01,20.0,1.0,1.6001,0.4,34.5125,True
139,v1,v9,40.0,330.0,10.0,1.0,1.65,0.2,34.6619,True
139,v2,v1,20.0,320.01,20.0,0.6,1.6001,0.4,14.5125,True
139,v2,v13,20.0,360.01,10.0,0.6,1.8001,0.2,14.5863,True
139,v2,v5,20.0,410.01,0.0,0.6,2.0501,0.0,14.7744,True
139,v2,v6,20.0,490.0,30.0,0.6,2.45,0.6,14.0175,True
139,v2,v10,20.0,650.0,10.0,0.6,3.25,0.2,14.0731,True
139,v3,v4,20.0,30.15,10.0,0.6,0.1507,0.2,16.7404,False
139,v3,v11,20.0,40.0,20.0,0.6,0.2,0.4,16.3188,True
139,v3,v7,20.0,70.0,10.0,0.6,0.35,0.2,16.0088,True
139,v3,v15,20.0,80.0,20.0,0.6,0.4,0.4,15.7167,True
139,v3,v19,20.0,100.0,20.0,0.6,0.5,0.4,15.5229,True
139,v4,v11,40.0,10.44,30.0,1.0,0.0522,0.6,37.3605,False
139,v4,v3,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
139,v4,v7,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
139,v4,v15,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
139,v4,v19,40.0,130.03,10.0,1.0,0.6502,0.2,35.4709,False
140,v1,v13,40.0,70.0,40.0,1.0,0.35,0.8,35.6108,True
140,v1,v5,40.0,110.0,20.0,1.0,0.55,0.4,35.4401,False
140,v1,v6,40.0,160.03,0.0,1.0,0.8001,0.0,35.5916,True
140,v1,v2,40.0,300.01,10.0,1.0,1.5001,0.2,34.7447,True
140,v1,v9,40.0,320.0,30.0,1.0,1.6,0.6,34.3876,True
140,v2,v1,20.0,300.01,10.0,0.6,1.5001,0.2,14.7447,True
140,v2,v13,20.0,370.01,30.0,0.6,1.8501,0.6,14.2615,True
140,v2,v5,20.0,410.01,10.0,0.6,2.0501,0.2,14.4734,True
140,v2,v6,20.0,460.0,10.0,0.6,2.3,0.2,14.3735,True
140,v2,v9,20.0,620.01,20.0,0.6,3.1,0.4,13.9381,True
140,v3,v4,20.0,20.22,10.0,0.6,0.1011,0.2,17.0872,False
140,v3,v11,20.0,60.0,40.0,0.6,0.3,0.8,15.7447,True
140,v3,v15,20.0,60.0,10.0,0.6,0.3,0.2,16.1427,True
140,v3,v7,20.0,80.0,0.0,0.6,0.4,0.0,16.1938,True
140,v3,v19,20.0,120.0,20.0,0.6,0.6,0.4,15.3645,True
140,v4,v3,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
140,v4,v11,40.0,40.11,30.0,1.0,0.2006,0.6,36.1914,False
140,v4,v15,40.0,40.11,0.0,1.0,0.2006,0.0,36.7934,False
140,v4,v7,40.0,60.07,10.0,1.0,0.3004,0.2,36.1416,False
140,v4,v19,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
141,v1,v13,40.0,30.0,20.0,1.0,0.15,0.4,36.5686,False
141,v1,v5,40.0,90.0,10.0,1.0,0.45,0.2,35.7905,False
141,v1,v6,40.0,160.03,20.0,1.0,0.8001,0.4,35.1145,True
141,v1,v9,40.0,290.0,10.0,1.0,1.45,0.2,34.7742,True
141,v1,v2,40.0,310.01,20.0,1.0,1.5501,0.4,34.5401,True
141,v2,v1,20.0,310.01,20.0,0.6,1.5501,0.4,14.5401,True
141,v2,v13,20.0,340.01,40.0,0.6,1.7001,0.8,14.238,True
141,v2,v5,20.0,400.01,10.0,0.6,2.0001,0.2,14.4948,True
141,v2,v6,20.0,470.0,0.0,0.6,2.35,0.0,14.6558,True
141,v2,v9,20.0,600.01,10.0,0.6,3.0,0.2,14.1427,True
141,v3,v4,20.0,10.44,10.0,0.6,0.0522,0.2,17.6615,False
141,v3,v11,20.0,20.0,30.0,0.6,0.1,0.6,16.7959,True
141,v3,v15,20.0,50.0,20.0,0.6,0.25,0.4,16.1249,True
141,v3,v7,20.0,80.0,40.0,0.6,0.4,0.8,15.4949,True
141,v3,v19,20.0,140.0,20.0,0.6,0.7,0.4,15.2306,True
141,v4,v3,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
141,v4,v11,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
141,v4,v15,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
141,v4,v7,40.0,70.06,30.0,1.0,0.3503,0.6,35.7069,False
141,v4,v19,40.0,150.03,10.0,1.0,0.7501,0.2,35.3466,False
142,v1,v13,40.0,10.0,0.0,1.0,0.05,0.0,38.0,False
142,v1,v5,40.0,100.0,10.0,1.0,0.5,0.2,35.699,False
142,v1,v6,40.0,180.02,30.0,1.0,0.9001,0.6,34.8873,True
142,v1,v2,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
142,v1,v9,40.0,300.0,0.0,1.0,1.5,0.0,35.0458,True
142,v2,v1,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
142,v2,v13,20.0,300.01,10.0,0.6,1.5001,0.2,14.7447,True
142,v2,v5,20.0,390.01,20.0,0.6,1.9501,0.4,14.3407,True
142,v2,v6,20.0,470.0,40.0,0.6,2.35,0.8,13.9568,True
142,v2,v9,20.0,590.01,10.0,0.6,2.95,0.2,14.1573,True
142,v3,v4,20.0,3.0,0.0,0.6,0.015,0.0,19.0458,False
142,v3,v11,20.0,10.0,20.0,0.6,0.05,0.4,17.5229,True
142,v3,v15,20.0,30.0,10.0,0.6,0.15,0.2,16.7447,False
142,v3,v7,20.0,40.0,10.0,0.6,0.2,0.2,16.4949,False
142,v3,v8,20.0,150.03,10.0,0.6,0.7501,0.2,15.3466,True
142,v4,v3,40.0,3.0,0.0,1.0,0.015,0.0,39.0458,False
142,v4,v11,40.0,10.44,20.0,1.0,0.0522,0.4,37.4855,False
142,v4,v15,40.0,30.15,10.0,1.0,0.1507,0.2,36.7404,False
142,v4,v7,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
142,v4,v8,40.0,150.0,10.0,1.0,0.75,0.2,35.3468,False
143,v1,v13,40.0,10.0,0.0,1.0,0.05,0.0,38.0,False
143,v1,v5,40.0,110.0,30.0,1.0,0.55,0.6,35.3152,True
143,v1,v6,40.0,210.02,30.0,1.0,1.0501,0.6,34.7534,True
143,v1,v9,40.0,300.0,20.0,1.0,1.5,0.4,34.5686,True
143,v1,v2,40.0,300.01,40.0,1.0,1.5001,0.8,34.3467,True
143,v2,v1,20.0,300.01,40.0,0.6,1.5001,0.8,14.3467,True
143,v2,v13,20.0,310.01,40.0,0.6,1.5501,0.8,14.3183,True
143,v2,v5,20.0,410.01,10.0,0.6,2.0501,0.2,14.4734,True
143,v2,v6,20.0,510.0,10.0,0.6,2.55,0.2,14.2838,True
143,v2,v9,20.0,600.01,20.0,0.6,3.0,0.4,13.9666,True
143,v3,v4,20.0,3.0,40.0,0.6,0.015,0.8,18.3468,True
143,v3,v11,20.0,10.0,40.0,0.6,0.05,0.8,17.301,True
143,v3,v15,20.0,20.0,40.0,0.6,0.1,0.8,16.699,True
143,v3,v7,20.0,30.0,0.0,0.6,0.15,0.0,17.0458,False
143,v3,v19,20.0,140.0,30.0,0.6,0.7,0.6,15.1057,True
143,v4,v3,40.0,3.0,40.0,1.0,0.015,0.8,38.3468,True
143,v4,v11,40.0,10.44,0.0,1.0,0.0522,0.0,37.9626,False
143,v4,v15,40.0,20.22,0.0,1.0,0.1011,0.0,37.3883,False
143,v4,v7,40.0,30.15,40.0,1.0,0.1507,0.8,36.3425,True
143,v4,v19,40.0,140.03,10.0,1.0,0.7002,0.2,35.4065,False
144,v1,v13,40.0,10.0,0.0,1.0,0.05,0.0,38.0,False
144,v1,v5,40.0,140.0,0.0,1.0,0.7,0.0,35.7077,False
144,v1,v6,40.0,240.02,30.0,1.0,1.2001,0.6,34.6374,True
144,v1,v2,40.0,260.02,20.0,1.0,1.3001,0.4,34.6929,True
144,v1,v9,40.0,320.0,20.0,1.0,1.6,0.4,34.5126,True
144,v2,v1,20.0,260.02,20.0,0.6,1.3001,0.4,14.6929,True
144,v2,v13,20.0,270.02,20.0,0.6,1.3501,0.4,14.6601,True
144,v2,v5,20.0,400.01,20.0,0.6,2.0001,0.4,14.3187,True
144,v2,v6,20.0,500.0,10.0,0.6,2.5,0.2,14.301,True
144,v2,v9,20.0,580.01,0.0,0.6,2.9,0.0,14.4731,True
144,v3,v15,20.0,20.0,40.0,0.6,0.1,0.8,16.699,True
144,v3,v7,20.0,30.0,10.0,0.6,0.15,0.2,16.7447,False
144,v3,v11,20.0,30.0,20.0,0.6,0.15,0.4,16.5686,True
144,v3,v4,20.0,40.11,20.0,0.6,0.2006,0.4,16.3163,True
144,v3,v19,20.0,170.0,30.0,0.6,0.85,0.6,14.937,True
144,v4,v11,40.0,10.44,0.0,1.0,0.0522,0.0,37.9626,False
144,v4,v15,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
144,v4,v3,40.0,40.11,20.0,1.0,0.2006,0.4,36.3163,False
144,v4,v7,40.0,70.06,10.0,1.0,0.3503,0.2,36.008,False
144,v4,v8,40.0,130.0,20.0,1.0,0.65,0.4,35.295,True
145,v1,v13,40.0,10.0,20.0,1.0,0.05,0.4,37.5229,False
145,v1,v5,40.0,140.0,40.0,1.0,0.7,0.8,35.0088,True
145,v1,v6,40.0,210.02,30.0,1.0,1.0501,0.6,34.7534,True
145,v1,v2,40.0,280.02,20.0,1.0,1.4001,0.4,34.6285,True
145,v1,v9,40.0,300.0,20.0,1.0,1.5,0.4,34.5686,True
145,v2,v1,20.0,280.02,20.0,0.6,1.4001,0.4,14.6285,True
145,v2,v13,20.0,290.02,0.0,0.6,1.4501,0.0,15.0752,True
145,v2,v5,20.0,420.01,20.0,0.6,2.1001,0.4,14.2764,True
145,v2,v6,20.0,490.0,10.0,0.6,2.45,0.2,14.3186,True
145,v2,v9,20.0,580.01,0.0,0.6,2.9,0.0,14.4731,True
145,v3,v11,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
145,v3,v15,20.0,20.0,10.0,0.6,0.1,0.2,17.0969,False
145,v3,v4,20.0,20.22,0.0,0.6,0.1011,0.0,17.3883,False
145,v3,v7,20.0,40.0,20.0,0.6,0.2,0.4,16.3188,True
145,v3,v8,20.0,130.03,40.0,0.6,0.6502,0.8,15.0729,True
145,v4,v11,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
145,v4,v3,40.0,20.22,0.0,1.0,0.1011,0.0,37.3883,False
145,v4,v15,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
145,v4,v7,40.0,60.07,20.0,1.0,0.3004,0.4,35.9655,False
145,v4,v8,40.0,110.0,40.0,1.0,0.55,0.8,35.2182,True
146,v1,v13,40.0,10.0,40.0,1.0,0.05,0.8,37.301,True
146,v1,v5,40.0,100.0,40.0,1.0,0.5,0.8,35.301,True
146,v1,v6,40.0,180.02,20.0,1.0,0.9001,0.4,35.0122,True
146,v1,v9,40.0,280.0,30.0,1.0,1.4,0.6,34.5036,True
146,v1,v2,40.0,300.01,20.0,1.0,1.5001,0.4,34.5686,True
146,v2,v13,20.0,290.02,20.0,0.6,1.4501,0.4,14.598,True
146,v2,v1,20.0,300.01,20.0,0.6,1.5001,0.4,14.5686,True
146,v2,v5,20.0,400.01,20.0,0.6,2.0001,0.4,14.3187,True
146,v2,v6,20.0,480.0,0.0,0.6,2.4,0.0,14.6375,True
146,v2,v9,20.0,580.01,10.0,0.6,2.9,0.2,14.1721,True
146,v3,v15,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
146,v3,v7,20.0,20.0,0.0,0.6,0.1,0.0,17.3979,False
146,v3,v11,20.0,20.0,10.0,0.6,0.1,0.2,17.0969,False
146,v3,v4,20.0,20.22,10.0,0.6,0.1011,0.2,17.0872,False
146,v3,v19,20.0,150.0,10.0,0.6,0.75,0.2,15.3468,True
146,v4,v11,40.0,3.0,20.0,1.0,0.015,0.4,38.5686,False
146,v4,v3,40.0,20.22,10.0,1.0,0.1011,0.2,37.0872,False
146,v4,v15,40.0,30.15,0.0,1.0,0.1507,0.0,37.0414,False
146,v4,v7,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
146,v4,v19,40.0,130.03,20.0,1.0,0.6502,0.4,35.2948,True
147,v1,v13,40.0,30.0,10.0,1.0,0.15,0.2,36.7447,False
147,v1,v5,40.0,140.0,20.0,1.0,0.7,0.4,35.2306,True
147,v1,v6,40.0,200.02,30.0,1.0,1.0001,0.6,34.7958,True
147,v1,v2,40.0,280.02,10.0,1.0,1.4001,0.2,34.8046,True
147,v1,v9,40.0,310.0,20.0,1.0,1.55,0.4,34.5402,True
147,v2,v1,20.0,280.02,10.0,0.6,1.4001,0.2,14.8046,True
147,v2,v13,20.0,310.01,20.0,0.6,1.5501,0.4,14.5401,True
147,v2,v5,20.0,420.01,30.0,0.6,2.1001,0.6,14.1514,True
147,v2,v6,20.0,480.0,40.0,0.6,2.4,0.8,13.9385,True
147,v2,v9,20.0,590.01,30.0,0.6,2.95,0.6,13.8562,True
147,v3,v15,20.0,0.0,10.0,0.6,0.0,0.2,21.699,False
147,v3,v11,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
147,v3,v7,20.0,20.0,30.0,0.6,0.1,0.6,16.7959,True
147,v3,v4,20.0,30.15,20.0,0.6,0.1507,0.4,16.5643,True
147,v3,v19,20.0,140.0,20.0,0.6,0.7,0.4,15.2306,True
147,v4,v11,40.0,20.22,30.0,1.0,0.1011,0.6,36.7862,False
147,v4,v3,40.0,30.15,20.0,1.0,0.1507,0.4,36.5643,False
147,v4,v15,40.0,30.15,30.0,1.0,0.1507,0.6,36.4394,False
147,v4,v7,40.0,50.09,10.0,1.0,0.2504,0.2,36.2995,False
147,v4,v19,40.0,110.04,0.0,1.0,0.5502,0.0,35.9169,False
148,v1,v13,40.0,20.0,0.0,1.0,0.1,0.0,37.3979,False
148,v1,v5,40.0,120.0,20.0,1.0,0.6,0.4,35.3645,False
148,v1,v6,40.0,170.03,10.0,1.0,0.8501,0.2,35.2379,True
148,v1,v2,40.0,270.02,10.0,1.0,1.3501,0.2,34.8362,True
148,v1,v9,40.0,290.0,10.0,1.0,1.45,0.2,34.7742,True
148,v2,v1,20.0,270.02,10.0,0.6,1.3501,0.2,14.8362,True
148,v2,v13,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
148,v2,v5,20.0,390.01,10.0,0.6,1.9501,0.2,14.5168,True
148,v2,v6,20.0,440.0,20.0,0.6,2.2,0.4,14.236,True
148,v2,v9,20.0,560.01,20.0,0.6,2.8,0.4,14.0265,True
148,v3,v15,20.0,10.0,10.0,0.6,0.05,0.2,17.699,False
148,v3,v4,20.0,10.44,30.0,0.6,0.0522,0.6,17.3605,True
148,v3,v11,20.0,20.0,20.0,0.6,0.1,0.4,16.9208,True
148,v3,v7,20.0,50.0,10.0,0.6,0.25,0.2,16.301,False
148,v3,v19,20.0,120.0,20.0,0.6,0.6,0.4,15.3645,True
148,v4,v15,40.0,3.0,20.0,1.0,0.015,0.4,38.5686,False
148,v4,v3,40.0,10.44,30.0,1.0,0.0522,0.6,37.3605,False
148,v4,v11,40.0,10.44,10.0,1.0,0.0522,0.2,37.6615,False
148,v4,v7,40.0,60.07,40.0,1.0,0.3004,0.8,35.7436,True
148,v4,v8,40.0,110.0,40.0,1.0,0.55,0.8,35.2182,True
149,v1,v13,40.0,20.0,10.0,1.0,0.1,0.2,37.0969,False
149,v1,v5,40.0,100.0,20.0,1.0,0.5,0.4,35.5229,False
149,v1,v6,40.0,180.02,0.0,1.0,0.9001,0.0,35.4893,True
149,v1,v2,40.0,280.02,10.0,1.0,1.4001,0.2,34.8046,True
149,v1,v9,40.0,300.0,10.0,1.0,1.5,0.2,34.7447,True
149,v2,v1,20.0,280.02,10.0,0.6,1.4001,0.2,14.8046,True
149,v2,v13,20.0,300.01,0.0,0.6,1.5001,0.0,15.0457,True
149,v2,v5,20.0,380.01,30.0,0.6,1.9001,0.6,14.2383,True
149,v2,v6,20.0,460.0,10.0,0.6,2.3,0.2,14.3735,True
149,v2,v9,20.0,580.01,0.0,0.6,2.9,0.0,14.4731,True
149,v3,v15,20.0,20.0,10.0,0.6,0.1,0.2,17.0969,False
149,v3,v11,20.0,40.0,20.0,0.6,0.2,0.4,16.3188,True
149,v3,v4,20.0,40.11,10.0,0.6,0.2006,0.2,16.4924,False
149,v3,v7,20.0,60.0,0.0,0.6,0.3,0.0,16.4437,True
149,v3,v8,20.0,110.04,10.0,0.6,0.5502,0.2,15.6159,True
149,v4,v11,40.0,3.0,10.0,1.0,0.015,0.2,38.7447,False
149,v4,v15,40.0,20.22,20.0,1.0,0.1011,0.4,36.9112,False
149,v4,v3,40.0,40.11,10.0,1.0,0.2006,0.2,36.4924,False
149,v4,v8,40.0,70.0,20.0,1.0,0.35,0.4,35.8327,False
149,v4,v7,40.0,100.04,10.0,1.0,0.5002,0.2,35.6986,False
150,v1,v13,40.0,10.0,10.0,1.0,0.05,0.2,37.699,False
150,v1,v5,40.0,120.0,0.0,1.0,0.6,0.0,35.8416,False
150,v1,v6,40.0,180.02,10.0,1.0,0.9001,0.2,35.1883,True
150,v1,v9,40.0,290.0,10.0,1.0,1.45,0.2,34.7742,True
150,v1,v2,40.0,290.02,10.0,1.0,1.4501,0.2,34.7741,True
150,v2,v1,20.0,290.02,10.0,0.6,1.4501,0.2,14.7741,True
150,v2,v13,20.0,300.01,0.0,0.6,1.5001,0.0,15.0457,True
150,v2,v5,20.0,410.01,10.0,0.6,2.0501,0.2,14.4734,True
150,v2,v6,20.0,470.0,20.0,0.6,2.35,0.4,14.1787,True
150,v2,v9,20.0,580.01,0.0,0.6,2.9,0.0,14.4731,True
150,v3,v11,20.0,20.0,20.0,0.6,0.1,0.4,16.9208,True
