epoch,train_acc,train_loss,train_psnr,test_acc,test_loss,test_psnr,epoch_time
18,0.854479699488491,0.007966854604785247,21.019906973290016,0.8194665605095541,0.008838680857543354,20.54214410721117,147.7190282344818
19,0.8650295716112532,0.007651632623699353,21.193711246675846,0.8250398089171974,0.007869726325723397,21.04748071075245,147.82534337043762
20,0.8700047953964194,0.007429405626462168,21.323463491161768,0.8406648089171974,0.007572471057391091,21.214656028018634,147.82356071472168
21,0.8761588874680307,0.007129703674589276,21.49161686372879,0.8370820063694268,0.008080524086928482,20.931486384883808,148.0329885482788
22,0.878037084398977,0.007102475527202344,21.52169835902846,0.8468351910828026,0.0067615926645363976,21.707453272145266,147.9731364250183
23,0.8870084718670077,0.006836254828516632,21.68811022960926,0.8449442675159236,0.007111480851082285,21.488338834920505,147.90060997009277
24,0.891184462915601,0.006621166255653781,21.821728338061085,0.8508160828025477,0.006630805335867747,21.792153206600506,147.96609163284302
25,0.8959199168797954,0.00650638529478246,21.895091417805315,0.85828025477707,0.007278500907834928,21.385743305182,147.96262860298157
26,0.8984774616368286,0.006372931435385057,21.98833919242215,0.8608678343949044,0.007050866097994861,21.524254258271235,148.27521014213562
27,0.9028132992327366,0.006141757560998697,22.14899583362862,0.8673367834394905,0.00611260055510956,22.14602500769743,148.16266632080078
28,0.9054507672634271,0.006100955182243415,22.178105105524477,0.8645501592356688,0.005724780679721931,22.431233266356646,148.10863184928894
29,0.9091072570332481,0.005905944359776995,22.31700389647423,0.8742038216560509,0.0058734717624629755,22.319263361062212,148.22284984588623
30,0.9114450127877238,0.0059838723671167635,22.262876503302923,0.87609474522293,0.005989238646498342,22.23412626715982,147.89939188957214
31,0.915301310741688,0.005619845953305512,22.524328295227207,0.8754976114649682,0.006106065372657624,22.148593295152022,147.83962225914001
32,0.9168997762148338,0.005566652164534878,22.57079953244885,0.8797770700636943,0.005832976525186733,22.349031873569366,148.31607723236084
33,0.9195971867007673,0.00555037406018323,22.59080490492799,0.8753980891719745,0.005569160310848123,22.54958129688433,147.9779851436615
34,0.9225743286445013,0.005490252982153345,22.660442281562045,0.8774880573248408,0.005094651903980857,22.93805259655995,148.7823612689972
35,0.9252917199488491,0.005305298648136275,22.779532403287376,0.881468949044586,0.005367053334547836,22.710398461408676,148.36673736572266
36,0.9268702046035806,0.005246831177402754,22.83042328924779,0.8854498407643312,0.005333484891968168,22.737413673643854,148.00051879882812
37,0.9297274616368286,0.005177173130523861,22.89196673439592,0.8780851910828026,0.006446392566060564,21.91335312424192,147.74230790138245
38,0.9300671355498721,0.005092526597561567,22.958367152592107,0.8855493630573248,0.0048039165966117835,23.192300407749833,148.14113306999207
39,0.9335038363171355,0.0049810763591390745,23.055064172086205,0.8903264331210191,0.004778375318214582,23.216147671839234,147.98923873901367
40,0.9328844309462916,0.00495735028475199,23.081863256976426,0.8886345541401274,0.004503096241776826,23.473710600737554,147.9158477783203
41,0.9348025895140665,0.004846401433424686,23.17773724821827,0.8973925159235668,0.004295219333581389,23.678981295057163,147.88001799583435
42,0.9367407289002557,0.0047962909580453695,23.226066828383814,0.8912221337579618,0.00558002133539338,22.540311436744254,148.20995163917542
43,0.9365808823529411,0.004753728378433115,23.268650679332215,0.8946058917197452,0.004964152644655317,23.04862402654757,148.2284812927246
44,0.9384590792838875,0.004652289855901314,23.34834168085357,0.8916202229299363,0.005332136583057748,22.73839053986179,147.85751962661743
45,0.9402373721227621,0.004668326689051869,23.356208689072552,0.8966958598726115,0.004305579843426681,23.668079947210423,148.16978693008423
46,0.9438738810741688,0.004556222525222794,23.443410605115965,0.8993829617834395,0.0041584856452266125,23.819424453055024,148.11104798316956
47,0.9440337276214834,0.004538842955368387,23.467855651055455,0.9040605095541401,0.004378990384388217,23.593794245628793,147.9663007259369
48,0.9437939578005116,0.004414206477896789,23.58182412218255,0.8785828025477707,0.00637525357721243,21.960764101356457,148.15460443496704
49,0.9432344948849105,0.0044609075182896404,23.550226496918427,0.9013734076433121,0.0058535700189364945,22.331865128438185,147.71246528625488
50,0.9462715792838875,0.004362280168832587,23.634071411074274,0.90625,0.004159312213290554,23.818094326432345,148.21276664733887
